,Country_Area,Quantity,Value,year,month,day,date,price
354,Germany,64575.0,108889.0,2013,8,15,2013-08-15,1.6862408052651956
355,Italy,39779.0,76478.0,2013,8,15,2013-08-15,1.9225722114683628
356,Netherlands,71072.0,53446.0,2013,8,15,2013-08-15,0.751997973885637
357,Poland,718.0,1514.0,2013,8,15,2013-08-15,2.1086350974930363
358,Spain,16115.0,39182.0,2013,8,15,2013-08-15,2.4313993174061435
359,Sweden,18941.0,38716.0,2013,8,15,2013-08-15,2.044031466131672
360,United Kingdom,41768.0,56924.0,2013,8,15,2013-08-15,1.3628615207814594
361,Other EU,34788.0,49778.0,2013,8,15,2013-08-15,1.4308957111647695
362,Norway,564.0,1010.0,2013,8,15,2013-08-15,1.7907801418439717
363,Russia,127072.0,63593.0,2013,8,15,2013-08-15,0.5004485645933014
364,Switzerland,1104.0,4133.0,2013,8,15,2013-08-15,3.743659420289855
365,Turkey,84207.0,55723.0,2013,8,15,2013-08-15,0.6617383352927904
366,Ukraine,15580.0,21394.0,2013,8,15,2013-08-15,1.3731707317073172
367,Other Europe,6960.0,8105.0,2013,8,15,2013-08-15,1.1645114942528736
368,Euro Area,275032.0,412354.0,2013,8,15,2013-08-15,1.4992946275342505
369,Pacific Rim Countries,708542.0,740333.0,2013,8,15,2013-08-15,1.0448681941225786
370,Australia,34.0,100.0,2013,8,15,2013-08-15,2.9411764705882355
371,China,99849.0,121009.0,2013,8,15,2013-08-15,1.2119199991987901
372,Indonesia,768.0,2230.0,2013,8,15,2013-08-15,2.9036458333333335
373,Japan,203754.0,229458.0,2013,8,15,2013-08-15,1.1261521246208663
374,Countries(NICS),393607.0,377312.0,2013,8,15,2013-08-15,0.9586008378916026
375,Hong Kong,162.0,230.0,2013,8,15,2013-08-15,1.4197530864197532
376,Korea,339213.0,300938.0,2013,8,15,2013-08-15,0.8871652914245621
377,Singapore,1.0,35.0,2013,8,15,2013-08-15,35.0
378,Taiwan,54231.0,76109.0,2013,8,15,2013-08-15,1.403422396784127
379,Other Pacific Rim,10530.0,10223.0,2013,8,15,2013-08-15,0.9708452041785375
380,South/Central America,452068.0,256595.0,2013,8,15,2013-08-15,0.567602661546493
381,Argentina,83180.0,55106.0,2013,8,15,2013-08-15,0.6624909834094734
382,Brazil,361970.0,195392.0,2013,8,15,2013-08-15,0.5398016410199741
383,Chile,,,2013,8,15,2013-08-15,
384,Colombia,992.0,1182.0,2013,8,15,2013-08-15,1.1915322580645162
385,Venezuela,,,2013,8,15,2013-08-15,
386,Other S/C America,5926.0,4915.0,2013,8,15,2013-08-15,0.8293958825514681
387,Other Countries,115625.0,131808.0,2013,8,15,2013-08-15,1.1399610810810812
388,India,60085.0,71053.0,2013,8,15,2013-08-15,1.1825413996837812
389,South Africa,2039.0,4202.0,2013,8,15,2013-08-15,2.060814124570868
390,Thailand,14632.0,16930.0,2013,8,15,2013-08-15,1.157053034445052
391,Other,38868.0,39623.0,2013,8,15,2013-08-15,1.0194247195636514
392,Total Census Basis,2557970.0,2325954.0,2013,9,15,2013-09-15,0.9092968252168712
393,North America,647543.0,605932.0,2013,9,15,2013-09-15,0.9357401747837595
394,Canada,407794.0,410853.0,2013,9,15,2013-09-15,1.0075013364590946
395,Mexico,239749.0,195079.0,2013,9,15,2013-09-15,0.8136801404802523
396,Europe,647027.0,650404.0,2013,9,15,2013-09-15,1.0052192566925338
397,European Union,392263.0,482512.0,2013,9,15,2013-09-15,1.2300726808289337
398,Austria,15088.0,29366.0,2013,9,15,2013-09-15,1.9463149522799577
399,Belgium,11523.0,14474.0,2013,9,15,2013-09-15,1.2560965026468802
400,Czech Republic,9226.0,10382.0,2013,9,15,2013-09-15,1.125298070669846
401,Finland,4024.0,4843.0,2013,9,15,2013-09-15,1.2035288270377733
402,France,29318.0,43226.0,2013,9,15,2013-09-15,1.4743843372672079
403,Germany,80612.0,119468.0,2013,9,15,2013-09-15,1.4820126035825931
404,Italy,43092.0,47346.0,2013,9,15,2013-09-15,1.0987190197716514
405,Netherlands,97831.0,74985.0,2013,9,15,2013-09-15,0.7664748392636281
406,Poland,631.0,1025.0,2013,9,15,2013-09-15,1.624405705229794
407,Spain,3078.0,6789.0,2013,9,15,2013-09-15,2.205653021442495
408,Sweden,17125.0,31248.0,2013,9,15,2013-09-15,1.8247007299270073
409,United Kingdom,46151.0,50612.0,2013,9,15,2013-09-15,1.0966609607592468
410,Other EU,34563.0,48747.0,2013,9,15,2013-09-15,1.4103810433122126
411,Norway,762.0,1387.0,2013,9,15,2013-09-15,1.8202099737532809
412,Russia,132011.0,75055.0,2013,9,15,2013-09-15,0.5685511055896857
413,Switzerland,965.0,2971.0,2013,9,15,2013-09-15,3.078756476683938
414,Turkey,108122.0,70339.0,2013,9,15,2013-09-15,0.6505521540482048
415,Ukraine,8007.0,12060.0,2013,9,15,2013-09-15,1.506182090670663
416,Other Europe,4897.0,6080.0,2013,9,15,2013-09-15,1.2415764753930978
417,Euro Area,304903.0,364740.0,2013,9,15,2013-09-15,1.1962492989573734
418,Pacific Rim Countries,815467.0,757090.0,2013,9,15,2013-09-15,0.9284127990464359
419,Australia,86.0,320.0,2013,9,15,2013-09-15,3.7209302325581395
420,China,177156.0,162893.0,2013,9,15,2013-09-15,0.9194890379100905
421,Indonesia,824.0,2431.0,2013,9,15,2013-09-15,2.950242718446602
422,Japan,247346.0,228830.0,2013,9,15,2013-09-15,0.9251413000412377
423,Countries(NICS),356970.0,340333.0,2013,9,15,2013-09-15,0.953393842619828
424,Hong Kong,73.0,81.0,2013,9,15,2013-09-15,1.1095890410958904
425,Korea,307434.0,269689.0,2013,9,15,2013-09-15,0.8772256809591652
426,Singapore,,,2013,9,15,2013-09-15,
427,Taiwan,49463.0,70564.0,2013,9,15,2013-09-15,1.4266017022825142
428,Other Pacific Rim,33086.0,22283.0,2013,9,15,2013-09-15,0.6734872755848396
429,South/Central America,352938.0,204062.0,2013,9,15,2013-09-15,0.5781808702944993
430,Argentina,15613.0,28926.0,2013,9,15,2013-09-15,1.8526868635111766
431,Brazil,334336.0,171726.0,2013,9,15,2013-09-15,0.5136329919601837
432,Chile,,,2013,9,15,2013-09-15,
433,Colombia,749.0,781.0,2013,9,15,2013-09-15,1.0427236315086783
434,Venezuela,,,2013,9,15,2013-09-15,
435,Other S/C America,2240.0,2630.0,2013,9,15,2013-09-15,1.1741071428571428
436,Other Countries,94994.0,108465.0,2013,9,15,2013-09-15,1.1418089563551381
437,India,49135.0,59825.0,2013,9,15,2013-09-15,1.217563854686069
438,South Africa,5567.0,8085.0,2013,9,15,2013-09-15,1.4523082450152685
439,Thailand,4307.0,5850.0,2013,9,15,2013-09-15,1.3582540051079637
440,Other,35986.0,34706.0,2013,9,15,2013-09-15,0.9644306119046295
441,Total Census Basis,2813240.0,2651710.0,2013,10,15,2013-10-15,0.9425822183674339
442,North America,660997.0,651540.0,2013,10,15,2013-10-15,0.9856928246270407
443,Canada,443587.0,457409.0,2013,10,15,2013-10-15,1.0311596146866342
444,Mexico,217410.0,194131.0,2013,10,15,2013-10-15,0.8929258083804793
445,Europe,761476.0,765491.0,2013,10,15,2013-10-15,1.0052726546864248
446,European Union,374572.0,542345.0,2013,10,15,2013-10-15,1.4479058765737962
447,Austria,20227.0,38181.0,2013,10,15,2013-10-15,1.8876254511296782
448,Belgium,7932.0,14827.0,2013,10,15,2013-10-15,1.8692637418053455
449,Czech Republic,19655.0,23649.0,2013,10,15,2013-10-15,1.2032052912744848
450,Finland,2661.0,6590.0,2013,10,15,2013-10-15,2.476512589252161
451,France,26338.0,44048.0,2013,10,15,2013-10-15,1.6724124838636192
452,Germany,98666.0,154614.0,2013,10,15,2013-10-15,1.567044371921432
453,Italy,25472.0,55635.0,2013,10,15,2013-10-15,2.184163002512563
454,Netherlands,74268.0,57879.0,2013,10,15,2013-10-15,0.7793262239457102
455,Poland,68.0,149.0,2013,10,15,2013-10-15,2.1911764705882355
456,Spain,13152.0,21343.0,2013,10,15,2013-10-15,1.6227950121654502
457,Sweden,31141.0,53320.0,2013,10,15,2013-10-15,1.7122121961401369
458,United Kingdom,36047.0,47816.0,2013,10,15,2013-10-15,1.3264904152911476
459,Other EU,18946.0,24292.0,2013,10,15,2013-10-15,1.2821703789718146
460,Norway,1010.0,1893.0,2013,10,15,2013-10-15,1.8742574257425744
461,Russia,310231.0,152761.0,2013,10,15,2013-10-15,0.4924104941156751
462,Switzerland,1090.0,4016.0,2013,10,15,2013-10-15,3.684403669724771
463,Turkey,66609.0,53566.0,2013,10,15,2013-10-15,0.804185620561786
464,Ukraine,692.0,2533.0,2013,10,15,2013-10-15,3.6604046242774566
465,Other Europe,7273.0,8378.0,2013,10,15,2013-10-15,1.1519318025574041
466,Euro Area,286763.0,414540.0,2013,10,15,2013-10-15,1.4455839839867766
467,Pacific Rim Countries,822287.0,805584.0,2013,10,15,2013-10-15,0.9796871408644428
468,Australia,23.0,87.0,2013,10,15,2013-10-15,3.782608695652174
469,China,195399.0,187069.0,2013,10,15,2013-10-15,0.9573692802931437
470,Indonesia,551.0,1335.0,2013,10,15,2013-10-15,2.422867513611615
471,Japan,114391.0,152027.0,2013,10,15,2013-10-15,1.3290118977891618
472,Countries(NICS),481606.0,441926.0,2013,10,15,2013-10-15,0.9176089998878751
473,Hong Kong,19.0,39.0,2013,10,15,2013-10-15,2.0526315789473686
474,Korea,382149.0,326269.0,2013,10,15,2013-10-15,0.8537743131605735
475,Singapore,31.0,133.0,2013,10,15,2013-10-15,4.290322580645161
476,Taiwan,99407.0,115485.0,2013,10,15,2013-10-15,1.1617391129397325
477,Other Pacific Rim,30316.0,23139.0,2013,10,15,2013-10-15,0.7632603245810793
478,South/Central America,400156.0,250495.0,2013,10,15,2013-10-15,0.6259933625885904
479,Argentina,26469.0,45540.0,2013,10,15,2013-10-15,1.7205032301938117
480,Brazil,368977.0,193906.0,2013,10,15,2013-10-15,0.5255232710981985
481,Chile,14.0,58.0,2013,10,15,2013-10-15,4.142857142857143
482,Colombia,347.0,458.0,2013,10,15,2013-10-15,1.319884726224784
483,Venezuela,,,2013,10,15,2013-10-15,
484,Other S/C America,4349.0,10533.0,2013,10,15,2013-10-15,2.42193607725914
485,Other Countries,168325.0,178600.0,2013,10,15,2013-10-15,1.061042625872568
486,India,106613.0,113693.0,2013,10,15,2013-10-15,1.0664084117321528
487,South Africa,9962.0,11916.0,2013,10,15,2013-10-15,1.1961453523388879
488,Thailand,8428.0,9830.0,2013,10,15,2013-10-15,1.1663502610346463
489,Other,43322.0,43161.0,2013,10,15,2013-10-15,0.9962836434144314
490,Total Census Basis,2351924.0,2259167.0,2013,11,15,2013-11-15,0.9605612256178346
491,North America,596255.0,592713.0,2013,11,15,2013-11-15,0.9940595885988377
492,Canada,406174.0,414887.0,2013,11,15,2013-11-15,1.0214513976768578
493,Mexico,190080.0,177826.0,2013,11,15,2013-11-15,0.9355324074074074
494,Europe,704904.0,742467.0,2013,11,15,2013-11-15,1.053288107316741
495,European Union,379419.0,544311.0,2013,11,15,2013-11-15,1.4345907822222925
496,Austria,16242.0,35563.0,2013,11,15,2013-11-15,2.189570249969216
497,Belgium,19302.0,23616.0,2013,11,15,2013-11-15,1.2235001554243083
498,Czech Republic,12044.0,15004.0,2013,11,15,2013-11-15,1.2457655264031884
499,Finland,11894.0,12843.0,2013,11,15,2013-11-15,1.0797881284681352
500,France,36038.0,50735.0,2013,11,15,2013-11-15,1.407819523835951
501,Germany,94123.0,141148.0,2013,11,15,2013-11-15,1.4996122095555815
502,Italy,35920.0,61248.0,2013,11,15,2013-11-15,1.7051224944320713
503,Netherlands,62376.0,54730.0,2013,11,15,2013-11-15,0.8774208028728998
504,Poland,183.0,559.0,2013,11,15,2013-11-15,3.0546448087431695
505,Spain,22939.0,32588.0,2013,11,15,2013-11-15,1.4206373425171106
506,Sweden,18300.0,44397.0,2013,11,15,2013-11-15,2.426065573770492
507,United Kingdom,22710.0,38517.0,2013,11,15,2013-11-15,1.6960369881109643
508,Other EU,27347.0,33363.0,2013,11,15,2013-11-15,1.2199875671920137
509,Norway,727.0,1255.0,2013,11,15,2013-11-15,1.7262723521320495
510,Russia,246410.0,129998.0,2013,11,15,2013-11-15,0.5275678746804107
511,Switzerland,955.0,3884.0,2013,11,15,2013-11-15,4.067015706806282
512,Turkey,68351.0,50177.0,2013,11,15,2013-11-15,0.7341077672601718
513,Ukraine,6729.0,9656.0,2013,11,15,2013-11-15,1.4349829097934315
514,Other Europe,2312.0,3187.0,2013,11,15,2013-11-15,1.3784602076124568
515,Euro Area,319039.0,433973.0,2013,11,15,2013-11-15,1.36025062766621
516,Pacific Rim Countries,655152.0,629307.0,2013,11,15,2013-11-15,0.9605511392776027
517,Australia,14499.0,8482.0,2013,11,15,2013-11-15,0.585005862473274
518,China,147863.0,144300.0,2013,11,15,2013-11-15,0.9759033700114295
519,Indonesia,229.0,634.0,2013,11,15,2013-11-15,2.7685589519650655
520,Japan,203249.0,198488.0,2013,11,15,2013-11-15,0.9765755305069151
521,Countries(NICS),278313.0,268183.0,2013,11,15,2013-11-15,0.9636021314131931
522,Hong Kong,15.0,52.0,2013,11,15,2013-11-15,3.466666666666667
523,Korea,225669.0,193920.0,2013,11,15,2013-11-15,0.8593116467038007
524,Singapore,,,2013,11,15,2013-11-15,
525,Taiwan,52628.0,74210.0,2013,11,15,2013-11-15,1.4100858858402372
526,Other Pacific Rim,11001.0,9221.0,2013,11,15,2013-11-15,0.838196527588401
527,South/Central America,317631.0,202397.0,2013,11,15,2013-11-15,0.6372079551429174
528,Argentina,22599.0,36314.0,2013,11,15,2013-11-15,1.6068852604097525
529,Brazil,289956.0,160722.0,2013,11,15,2013-11-15,0.5542978934734926
530,Chile,1.0,7.0,2013,11,15,2013-11-15,7.0
531,Colombia,1351.0,1851.0,2013,11,15,2013-11-15,1.370096225018505
532,Venezuela,,,2013,11,15,2013-11-15,
533,Other S/C America,3724.0,3502.0,2013,11,15,2013-11-15,0.9403866809881848
534,Other Countries,77983.0,92282.0,2013,11,15,2013-11-15,1.1833604760011798
535,India,25026.0,36421.0,2013,11,15,2013-11-15,1.4553264604810996
536,South Africa,7457.0,7766.0,2013,11,15,2013-11-15,1.0414375754324796
537,Thailand,7447.0,10020.0,2013,11,15,2013-11-15,1.3455082583590707
538,Other,38052.0,38074.0,2013,11,15,2013-11-15,1.0005781562072953
539,Total Census Basis,2274129.0,2186184.0,2013,12,15,2013-12-15,0.9613280513110734
540,North America,580652.0,563052.0,2013,12,15,2013-12-15,0.9696892458822152
541,Canada,341390.0,355615.0,2013,12,15,2013-12-15,1.0416678871671694
542,Mexico,239262.0,207438.0,2013,12,15,2013-12-15,0.866990997316749
543,Europe,606789.0,687386.0,2013,12,15,2013-12-15,1.1328254137764528
544,European Union,386946.0,528490.0,2013,12,15,2013-12-15,1.3657978115809442
545,Austria,16989.0,29724.0,2013,12,15,2013-12-15,1.7496026840897052
546,Belgium,10859.0,21441.0,2013,12,15,2013-12-15,1.974491205451699
547,Czech Republic,10580.0,17097.0,2013,12,15,2013-12-15,1.6159735349716446
548,Finland,3994.0,6173.0,2013,12,15,2013-12-15,1.545568352528793
549,France,17225.0,32355.0,2013,12,15,2013-12-15,1.8783744557329463
550,Germany,86536.0,123888.0,2013,12,15,2013-12-15,1.4316353887399464
551,Italy,44365.0,64122.0,2013,12,15,2013-12-15,1.445328524737969
552,Netherlands,55560.0,45866.0,2013,12,15,2013-12-15,0.8255219582433405
553,Poland,83.0,143.0,2013,12,15,2013-12-15,1.7228915662650603
554,Spain,37051.0,34857.0,2013,12,15,2013-12-15,0.9407843243097352
555,Sweden,25301.0,47925.0,2013,12,15,2013-12-15,1.894193905379234
556,United Kingdom,47225.0,59276.0,2013,12,15,2013-12-15,1.2551826363155107
557,Other EU,31179.0,45622.0,2013,12,15,2013-12-15,1.4632284550498733
558,Norway,528.0,2114.0,2013,12,15,2013-12-15,4.003787878787879
559,Russia,164109.0,96409.0,2013,12,15,2013-12-15,0.5874693039382362
560,Switzerland,892.0,3553.0,2013,12,15,2013-12-15,3.983183856502242
561,Turkey,41183.0,37596.0,2013,12,15,2013-12-15,0.9129009542772504
562,Ukraine,8125.0,13556.0,2013,12,15,2013-12-15,1.6684307692307692
563,Other Europe,5006.0,5668.0,2013,12,15,2013-12-15,1.132241310427487
564,Euro Area,294194.0,385314.0,2013,12,15,2013-12-15,1.3097275947164115
565,Pacific Rim Countries,596639.0,602312.0,2013,12,15,2013-12-15,1.0095082621149472
566,Australia,83.0,295.0,2013,12,15,2013-12-15,3.5542168674698793
567,China,130022.0,134040.0,2013,12,15,2013-12-15,1.0309024626601653
568,Indonesia,499.0,1655.0,2013,12,15,2013-12-15,3.3166332665330662
569,Japan,136847.0,164936.0,2013,12,15,2013-12-15,1.205258427294716
570,Countries(NICS),313684.0,291000.0,2013,12,15,2013-12-15,0.9276851863658969
571,Hong Kong,134.0,213.0,2013,12,15,2013-12-15,1.5895522388059702
572,Korea,272320.0,224215.0,2013,12,15,2013-12-15,0.8233512044653349
573,Singapore,343.0,380.0,2013,12,15,2013-12-15,1.1078717201166182
574,Taiwan,40888.0,66191.0,2013,12,15,2013-12-15,1.6188368225396204
575,Other Pacific Rim,15505.0,10387.0,2013,12,15,2013-12-15,0.6699129313124799
576,South/Central America,382591.0,229763.0,2013,12,15,2013-12-15,0.600544707010881
577,Argentina,18270.0,28874.0,2013,12,15,2013-12-15,1.5804050355774493
578,Brazil,346889.0,188550.0,2013,12,15,2013-12-15,0.5435456298700737
579,Chile,,,2013,12,15,2013-12-15,
580,Colombia,1623.0,2015.0,2013,12,15,2013-12-15,1.241528034504005
581,Venezuela,,,2013,12,15,2013-12-15,
582,Other S/C America,15810.0,10324.0,2013,12,15,2013-12-15,0.6530044275774826
583,Other Countries,107458.0,103670.0,2013,12,15,2013-12-15,0.9647490182210724
584,India,59037.0,60425.0,2013,12,15,2013-12-15,1.0235106797432119
585,South Africa,4305.0,4742.0,2013,12,15,2013-12-15,1.1015098722415795
586,Thailand,6737.0,7941.0,2013,12,15,2013-12-15,1.1787145613774677
587,Other,37380.0,30562.0,2013,12,15,2013-12-15,0.8176029962546817
588,Total Census Basis,2907755.0,2693575.0,2014,1,15,2014-01-15,0.9263417997733647
589,North America,695336.0,670209.0,2014,1,15,2014-01-15,0.9638635134668707
590,Canada,425052.0,432249.0,2014,1,15,2014-01-15,1.0169320459614353
591,Mexico,270284.0,237959.0,2014,1,15,2014-01-15,0.8804035754983647
592,Europe,866845.0,802436.0,2014,1,15,2014-01-15,0.9256972123043912
593,European Union,325714.0,479862.0,2014,1,15,2014-01-15,1.473261818650718
594,Austria,17861.0,35485.0,2014,1,15,2014-01-15,1.9867308661329153
595,Belgium,6205.0,10987.0,2014,1,15,2014-01-15,1.770668815471394
596,Czech Republic,13485.0,23880.0,2014,1,15,2014-01-15,1.7708565072302558
597,Finland,4836.0,7470.0,2014,1,15,2014-01-15,1.5446650124069479
598,France,25057.0,41731.0,2014,1,15,2014-01-15,1.6654427904378017
599,Germany,69258.0,121007.0,2014,1,15,2014-01-15,1.7471916601692223
600,Italy,26048.0,54265.0,2014,1,15,2014-01-15,2.083269348894349
601,Netherlands,58830.0,41902.0,2014,1,15,2014-01-15,0.7122556518782934
602,Poland,187.0,247.0,2014,1,15,2014-01-15,1.320855614973262
603,Spain,26509.0,22972.0,2014,1,15,2014-01-15,0.8665736165076012
604,Sweden,12685.0,36906.0,2014,1,15,2014-01-15,2.9094205754828537
605,United Kingdom,34698.0,43422.0,2014,1,15,2014-01-15,1.2514265951928065
606,Other EU,30055.0,39588.0,2014,1,15,2014-01-15,1.317185160539012
607,Norway,976.0,1660.0,2014,1,15,2014-01-15,1.7008196721311475
608,Russia,343529.0,177326.0,2014,1,15,2014-01-15,0.5161893173502091
609,Switzerland,920.0,3534.0,2014,1,15,2014-01-15,3.841304347826087
610,Turkey,181663.0,120422.0,2014,1,15,2014-01-15,0.6628867738614908
611,Ukraine,7694.0,12022.0,2014,1,15,2014-01-15,1.5625162464257862
612,Other Europe,6350.0,7610.0,2014,1,15,2014-01-15,1.1984251968503936
613,Euro Area,254225.0,357779.0,2014,1,15,2014-01-15,1.407332087717573
614,Pacific Rim Countries,912394.0,898682.0,2014,1,15,2014-01-15,0.9849714048974456
615,Australia,65.0,295.0,2014,1,15,2014-01-15,4.538461538461538
616,China,173772.0,164512.0,2014,1,15,2014-01-15,0.9467117832562207
617,Indonesia,377.0,1066.0,2014,1,15,2014-01-15,2.8275862068965516
618,Japan,228181.0,253947.0,2014,1,15,2014-01-15,1.1129191299889123
619,Countries(NICS),486818.0,462913.0,2014,1,15,2014-01-15,0.9508954064968839
620,Hong Kong,222.0,240.0,2014,1,15,2014-01-15,1.0810810810810811
621,Korea,392075.0,348663.0,2014,1,15,2014-01-15,0.8892762864247912
622,Singapore,36.0,157.0,2014,1,15,2014-01-15,4.361111111111111
623,Taiwan,94485.0,113853.0,2014,1,15,2014-01-15,1.2049849182409906
624,Other Pacific Rim,23182.0,15950.0,2014,1,15,2014-01-15,0.6880338193425934
625,South/Central America,323657.0,196501.0,2014,1,15,2014-01-15,0.6071272983436169
626,Argentina,7871.0,14321.0,2014,1,15,2014-01-15,1.8194638546563333
627,Brazil,309143.0,175639.0,2014,1,15,2014-01-15,0.5681480738687275
628,Chile,105.0,629.0,2014,1,15,2014-01-15,5.9904761904761905
629,Colombia,960.0,1243.0,2014,1,15,2014-01-15,1.2947916666666666
630,Venezuela,,,2014,1,15,2014-01-15,
631,Other S/C America,5577.0,4670.0,2014,1,15,2014-01-15,0.8373677604446835
632,Other Countries,109523.0,125747.0,2014,1,15,2014-01-15,1.1481332688111172
633,India,64068.0,70481.0,2014,1,15,2014-01-15,1.1000967721795591
634,South Africa,6420.0,11317.0,2014,1,15,2014-01-15,1.762772585669782
635,Thailand,19219.0,24080.0,2014,1,15,2014-01-15,1.252926791196212
636,Other,19816.0,19870.0,2014,1,15,2014-01-15,1.0027250706499797
637,Total Census Basis,2933841.0,2788471.0,2014,2,15,2014-02-15,0.9504506208755008
638,North America,674517.0,674960.0,2014,2,15,2014-02-15,1.0006567662490344
639,Canada,437335.0,457122.0,2014,2,15,2014-02-15,1.04524449220849
640,Mexico,237182.0,217838.0,2014,2,15,2014-02-15,0.9184423775834591
641,Europe,1081698.0,1044195.0,2014,2,15,2014-02-15,0.965329509715281
642,European Union,498896.0,684084.0,2014,2,15,2014-02-15,1.371195599884545
643,Austria,19449.0,41822.0,2014,2,15,2014-02-15,2.150341919893054
644,Belgium,14232.0,22760.0,2014,2,15,2014-02-15,1.5992130410342889
645,Czech Republic,8984.0,10696.0,2014,2,15,2014-02-15,1.1905609973285842
646,Finland,5071.0,7111.0,2014,2,15,2014-02-15,1.4022875172549794
